instance,node_id,x,y,z
PART-1-1,91,19.696969985961914,3.799999952316284,0.0
PART-1-1,92,22.727272033691406,3.799999952316284,0.0
PART-1-1,93,25.75757598876953,3.799999952316284,0.0
PART-1-1,94,28.787878036499023,3.799999952316284,0.0
PART-1-1,95,31.81818199157715,3.799999952316284,0.0
PART-1-1,96,34.84848403930664,3.799999952316284,0.0
PART-1-1,97,37.878787994384766,3.799999952316284,0.0
PART-1-1,98,40.90909194946289,3.799999952316284,0.0
PART-1-1,99,43.93939208984375,3.799999952316284,0.0
PART-1-1,100,46.969696044921875,3.799999952316284,0.0
PART-1-1,101,-46.969696044921875,-5.0,5.0
PART-1-1,102,-43.93939208984375,-5.0,5.0
PART-1-1,103,-40.90909194946289,-5.0,5.0
PART-1-1,104,-37.878787994384766,-5.0,5.0
PART-1-1,105,-34.84848403930664,-5.0,5.0
PART-1-1,106,-31.81818199157715,-5.0,5.0
PART-1-1,107,-28.787878036499023,-5.0,5.0
PART-1-1,108,-25.75757598876953,-5.0,5.0
PART-1-1,109,-22.727272033691406,-5.0,5.0
PART-1-1,110,-19.696969985961914,-5.0,5.0
PART-1-1,111,-16.66666603088379,-5.0,5.0
PART-1-1,112,-13.636363983154297,-5.0,5.0
PART-1-1,113,-10.606060981750488,-5.0,5.0
PART-1-1,114,-7.5757575035095215,-5.0,5.0
PART-1-1,115,-4.545454502105713,-5.0,5.0
PART-1-1,116,-1.5151515007019043,-5.0,5.0
PART-1-1,117,1.5151515007019043,-5.0,5.0
PART-1-1,118,4.545454502105713,-5.0,5.0
PART-1-1,119,7.5757575035095215,-5.0,5.0
PART-1-1,120,10.606060981750488,-5.0,5.0
PART-1-1,121,13.636363983154297,-5.0,5.0
PART-1-1,122,16.66666603088379,-5.0,5.0
PART-1-1,123,19.696969985961914,-5.0,5.0
PART-1-1,124,22.727272033691406,-5.0,5.0
PART-1-1,125,25.75757598876953,-5.0,5.0
PART-1-1,126,28.787878036499023,-5.0,5.0
PART-1-1,127,31.81818199157715,-5.0,5.0
PART-1-1,128,34.84848403930664,-5.0,5.0
PART-1-1,129,37.878787994384766,-5.0,5.0
PART-1-1,130,40.90909194946289,-5.0,5.0
PART-1-1,131,43.93939208984375,-5.0,5.0
PART-1-1,132,46.969696044921875,-5.0,5.0
PART-1-1,133,46.969696044921875,3.799999952316284,5.0
PART-1-1,134,43.93939208984375,3.799999952316284,5.0
PART-1-1,135,40.90909194946289,3.799999952316284,5.0
PART-1-1,136,37.878787994384766,3.799999952316284,5.0
PART-1-1,137,34.84848403930664,3.799999952316284,5.0
PART-1-1,138,31.81818199157715,3.799999952316284,5.0
PART-1-1,139,28.787878036499023,3.799999952316284,5.0
PART-1-1,140,25.75757598876953,3.799999952316284,5.0
PART-1-1,141,22.727272033691406,3.799999952316284,5.0
PART-1-1,142,19.696969985961914,3.799999952316284,5.0
PART-1-1,143,16.66666603088379,3.799999952316284,5.0
PART-1-1,144,13.636363983154297,3.799999952316284,5.0
PART-1-1,145,10.606060981750488,3.799999952316284,5.0
PART-1-1,146,7.5757575035095215,3.799999952316284,5.0
PART-1-1,147,4.545454502105713,3.799999952316284,5.0
PART-1-1,148,1.5151515007019043,3.799999952316284,5.0
PART-1-1,149,-1.5151515007019043,3.799999952316284,5.0
PART-1-1,150,-4.545454502105713,3.799999952316284,5.0
PART-1-1,151,-7.5757575035095215,3.799999952316284,5.0
PART-1-1,152,-10.606060981750488,3.799999952316284,5.0
PART-1-1,153,-13.636363983154297,3.799999952316284,5.0
PART-1-1,154,-16.66666603088379,3.799999952316284,5.0
PART-1-1,155,-19.696969985961914,3.799999952316284,5.0
PART-1-1,156,-22.727272033691406,3.799999952316284,5.0
PART-1-1,157,-25.75757598876953,3.799999952316284,5.0
PART-1-1,158,-28.787878036499023,3.799999952316284,5.0
PART-1-1,159,-31.81818199157715,3.799999952316284,5.0
PART-1-1,160,-34.84848403930664,3.799999952316284,5.0
PART-1-1,161,-37.878787994384766,3.799999952316284,5.0
PART-1-1,162,-40.90909194946289,3.799999952316284,5.0
PART-1-1,163,-43.93939208984375,3.799999952316284,5.0
PART-1-1,164,-46.969696044921875,3.799999952316284,5.0
PART-1-1,165,50.0,4.099999904632568,2.5
PART-1-1,166,50.0,4.400000095367432,2.5
PART-1-1,167,-50.0,4.099999904632568,2.5
PART-1-1,168,-50.0,4.400000095367432,2.5
PART-1-1,169,46.969696044921875,4.400000095367432,5.0
PART-1-1,170,43.93939208984375,4.400000095367432,5.0
PART-1-1,171,40.90909194946289,4.400000095367432,5.0
PART-1-1,172,37.878787994384766,4.400000095367432,5.0
PART-1-1,173,34.84848403930664,4.400000095367432,5.0
PART-1-1,174,31.81818199157715,4.400000095367432,5.0
PART-1-1,175,28.787878036499023,4.400000095367432,5.0
PART-1-1,176,25.75757598876953,4.400000095367432,5.0
PART-1-1,177,22.727272033691406,4.400000095367432,5.0
PART-1-1,178,19.696969985961914,4.400000095367432,5.0
PART-1-1,179,16.66666603088379,4.400000095367432,5.0
PART-1-1,180,13.636363983154297,4.400000095367432,5.0
PART-1-1,181,10.606060981750488,4.400000095367432,5.0
PART-1-1,182,7.5757575035095215,4.400000095367432,5.0
PART-1-1,183,4.545454502105713,4.400000095367432,5.0
PART-1-1,184,1.5151515007019043,4.400000095367432,5.0
PART-1-1,185,-1.5151515007019043,4.400000095367432,5.0
PART-1-1,186,-4.545454502105713,4.400000095367432,5.0
PART-1-1,187,-7.5757575035095215,4.400000095367432,5.0
PART-1-1,188,-10.606060981750488,4.400000095367432,5.0
PART-1-1,189,-13.636363983154297,4.400000095367432,5.0
PART-1-1,190,-16.66666603088379,4.400000095367432,5.0
PART-1-1,191,-19.696969985961914,4.400000095367432,5.0
PART-1-1,192,-22.727272033691406,4.400000095367432,5.0
PART-1-1,193,-25.75757598876953,4.400000095367432,5.0
PART-1-1,194,-28.787878036499023,4.400000095367432,5.0
PART-1-1,195,-31.81818199157715,4.400000095367432,5.0
PART-1-1,196,-34.84848403930664,4.400000095367432,5.0
PART-1-1,197,-37.878787994384766,4.400000095367432,5.0
PART-1-1,198,-40.90909194946289,4.400000095367432,5.0
PART-1-1,199,-43.93939208984375,4.400000095367432,5.0
PART-1-1,200,-46.969696044921875,4.400000095367432,5.0
PART-1-1,201,-46.969696044921875,4.099999904632568,5.0
PART-1-1,202,-43.93939208984375,4.099999904632568,5.0
PART-1-1,203,-40.90909194946289,4.099999904632568,5.0
PART-1-1,204,-37.878787994384766,4.099999904632568,5.0
PART-1-1,205,-34.84848403930664,4.099999904632568,5.0
PART-1-1,206,-31.81818199157715,4.099999904632568,5.0
PART-1-1,207,-28.787878036499023,4.099999904632568,5.0
PART-1-1,208,-25.75757598876953,4.099999904632568,5.0
PART-1-1,209,-22.727272033691406,4.099999904632568,5.0
PART-1-1,210,-19.696969985961914,4.099999904632568,5.0
PART-1-1,211,-16.66666603088379,4.099999904632568,5.0
PART-1-1,212,-13.636363983154297,4.099999904632568,5.0
PART-1-1,213,-10.606060981750488,4.099999904632568,5.0
PART-1-1,214,-7.5757575035095215,4.099999904632568,5.0
PART-1-1,215,-4.545454502105713,4.099999904632568,5.0
PART-1-1,216,-1.5151515007019043,4.099999904632568,5.0
PART-1-1,217,1.5151515007019043,4.099999904632568,5.0
PART-1-1,218,4.545454502105713,4.099999904632568,5.0
PART-1-1,219,7.5757575035095215,4.099999904632568,5.0
PART-1-1,220,10.606060981750488,4.099999904632568,5.0
PART-1-1,221,13.636363983154297,4.099999904632568,5.0
PART-1-1,222,16.66666603088379,4.099999904632568,5.0
PART-1-1,223,19.696969985961914,4.099999904632568,5.0
PART-1-1,224,22.727272033691406,4.099999904632568,5.0
PART-1-1,225,25.75757598876953,4.099999904632568,5.0
PART-1-1,226,28.787878036499023,4.099999904632568,5.0
PART-1-1,227,31.81818199157715,4.099999904632568,5.0
PART-1-1,228,34.84848403930664,4.099999904632568,5.0
PART-1-1,229,37.878787994384766,4.099999904632568,5.0
PART-1-1,230,40.90909194946289,4.099999904632568,5.0
PART-1-1,231,43.93939208984375,4.099999904632568,5.0
PART-1-1,232,46.969696044921875,4.099999904632568,5.0
PART-1-1,233,-46.969696044921875,4.400000095367432,0.0
PART-1-1,234,-43.93939208984375,4.400000095367432,0.0
PART-1-1,235,-40.90909194946289,4.400000095367432,0.0
PART-1-1,236,-37.878787994384766,4.400000095367432,0.0
PART-1-1,237,-34.84848403930664,4.400000095367432,0.0
PART-1-1,238,-31.81818199157715,4.400000095367432,0.0
PART-1-1,239,-28.787878036499023,4.400000095367432,0.0
PART-1-1,240,-25.75757598876953,4.400000095367432,0.0
PART-1-1,241,-22.727272033691406,4.400000095367432,0.0
PART-1-1,242,-19.696969985961914,4.400000095367432,0.0
PART-1-1,243,-16.66666603088379,4.400000095367432,0.0
PART-1-1,244,-13.636363983154297,4.400000095367432,0.0
PART-1-1,245,-10.606060981750488,4.400000095367432,0.0
PART-1-1,246,-7.5757575035095215,4.400000095367432,0.0
PART-1-1,247,-4.545454502105713,4.400000095367432,0.0
PART-1-1,248,-1.5151515007019043,4.400000095367432,0.0
PART-1-1,249,1.5151515007019043,4.400000095367432,0.0
PART-1-1,250,4.545454502105713,4.400000095367432,0.0
PART-1-1,251,7.5757575035095215,4.400000095367432,0.0
PART-1-1,252,10.606060981750488,4.400000095367432,0.0
PART-1-1,253,13.636363983154297,4.400000095367432,0.0
PART-1-1,254,16.66666603088379,4.400000095367432,0.0
PART-1-1,255,19.696969985961914,4.400000095367432,0.0
PART-1-1,256,22.727272033691406,4.400000095367432,0.0
PART-1-1,257,25.75757598876953,4.400000095367432,0.0
PART-1-1,258,28.787878036499023,4.400000095367432,0.0
PART-1-1,259,31.81818199157715,4.400000095367432,0.0
PART-1-1,260,34.84848403930664,4.400000095367432,0.0
PART-1-1,261,37.878787994384766,4.400000095367432,0.0
PART-1-1,262,40.90909194946289,4.400000095367432,0.0
PART-1-1,263,43.93939208984375,4.400000095367432,0.0
PART-1-1,264,46.969696044921875,4.400000095367432,0.0
PART-1-1,265,46.969696044921875,4.099999904632568,0.0
PART-1-1,266,43.93939208984375,4.099999904632568,0.0
PART-1-1,267,40.90909194946289,4.099999904632568,0.0
PART-1-1,268,37.878787994384766,4.099999904632568,0.0
PART-1-1,269,34.84848403930664,4.099999904632568,0.0
PART-1-1,270,31.81818199157715,4.099999904632568,0.0
PART-1-1,271,28.787878036499023,4.099999904632568,0.0
PART-1-1,272,25.75757598876953,4.099999904632568,0.0
PART-1-1,273,22.727272033691406,4.099999904632568,0.0
PART-1-1,274,19.696969985961914,4.099999904632568,0.0
PART-1-1,275,16.66666603088379,4.099999904632568,0.0
PART-1-1,276,13.636363983154297,4.099999904632568,0.0
PART-1-1,277,10.606060981750488,4.099999904632568,0.0
PART-1-1,278,7.5757575035095215,4.099999904632568,0.0
PART-1-1,279,4.545454502105713,4.099999904632568,0.0
PART-1-1,280,1.5151515007019043,4.099999904632568,0.0
PART-1-1,281,-1.5151515007019043,4.099999904632568,0.0
PART-1-1,282,-4.545454502105713,4.099999904632568,0.0
PART-1-1,283,-7.5757575035095215,4.099999904632568,0.0
PART-1-1,284,-10.606060981750488,4.099999904632568,0.0
PART-1-1,285,-13.636363983154297,4.099999904632568,0.0
PART-1-1,286,-16.66666603088379,4.099999904632568,0.0
PART-1-1,287,-19.696969985961914,4.099999904632568,0.0
PART-1-1,288,-22.727272033691406,4.099999904632568,0.0
PART-1-1,289,-25.75757598876953,4.099999904632568,0.0
PART-1-1,290,-28.787878036499023,4.099999904632568,0.0
PART-1-1,291,-31.81818199157715,4.099999904632568,0.0
PART-1-1,292,-34.84848403930664,4.099999904632568,0.0
PART-1-1,293,-37.878787994384766,4.099999904632568,0.0
PART-1-1,294,-40.90909194946289,4.099999904632568,0.0
PART-1-1,295,-43.93939208984375,4.099999904632568,0.0
PART-1-1,296,-46.969696044921875,4.099999904632568,0.0
PART-1-1,429,50.0,0.8666666746139526,2.5
PART-1-1,430,50.0,-2.066666603088379,2.5
PART-1-1,431,-50.0,0.8666666746139526,2.5
PART-1-1,432,-50.0,-2.066666603088379,2.5
PART-1-1,433,46.969696044921875,0.8666666746139526,0.0
PART-1-1,434,46.969696044921875,-2.066666603088379,0.0
PART-1-1,435,43.93939208984375,0.8666666746139526,0.0
PART-1-1,436,43.93939208984375,-2.066666603088379,0.0
PART-1-1,437,40.90909194946289,0.8666666746139526,0.0
PART-1-1,438,40.90909194946289,-2.066666603088379,0.0
PART-1-1,439,37.878787994384766,0.8666666746139526,0.0
PART-1-1,440,37.878787994384766,-2.066666603088379,0.0
PART-1-1,441,34.84848403930664,0.8666666746139526,0.0
PART-1-1,442,34.84848403930664,-2.066666603088379,0.0
PART-1-1,443,31.81818199157715,0.8666666746139526,0.0
PART-1-1,444,31.81818199157715,-2.066666603088379,0.0
PART-1-1,445,28.787878036499023,0.8666666746139526,0.0
PART-1-1,446,28.787878036499023,-2.066666603088379,0.0
PART-1-1,447,25.75757598876953,0.8666666746139526,0.0
PART-1-1,448,25.75757598876953,-2.066666603088379,0.0
PART-1-1,449,22.727272033691406,0.8666666746139526,0.0
PART-1-1,450,22.727272033691406,-2.066666603088379,0.0
PART-1-1,451,19.696969985961914,0.8666666746139526,0.0
PART-1-1,452,19.696969985961914,-2.066666603088379,0.0
PART-1-1,453,16.66666603088379,0.8666666746139526,0.0
PART-1-1,454,16.66666603088379,-2.066666603088379,0.0
PART-1-1,455,13.636363983154297,0.8666666746139526,0.0
PART-1-1,456,13.636363983154297,-2.066666603088379,0.0
PART-1-1,457,10.606060981750488,0.8666666746139526,0.0
PART-1-1,458,10.606060981750488,-2.066666603088379,0.0
PART-1-1,459,7.5757575035095215,0.8666666746139526,0.0
PART-1-1,460,7.5757575035095215,-2.066666603088379,0.0
PART-1-1,461,4.545454502105713,0.8666666746139526,0.0
PART-1-1,462,4.545454502105713,-2.066666603088379,0.0
PART-1-1,463,1.5151515007019043,0.8666666746139526,0.0
PART-1-1,464,1.5151515007019043,-2.066666603088379,0.0
PART-1-1,465,-1.5151515007019043,0.8666666746139526,0.0
PART-1-1,466,-1.5151515007019043,-2.066666603088379,0.0
PART-1-1,467,-4.545454502105713,0.8666666746139526,0.0
PART-1-1,468,-4.545454502105713,-2.066666603088379,0.0
PART-1-1,469,-7.5757575035095215,0.8666666746139526,0.0
PART-1-1,470,-7.5757575035095215,-2.066666603088379,0.0
PART-1-1,471,-10.606060981750488,0.8666666746139526,0.0
PART-1-1,472,-10.606060981750488,-2.066666603088379,0.0
PART-1-1,473,-13.636363983154297,0.8666666746139526,0.0
PART-1-1,474,-13.636363983154297,-2.066666603088379,0.0
PART-1-1,475,-16.66666603088379,0.8666666746139526,0.0
PART-1-1,476,-16.66666603088379,-2.066666603088379,0.0
PART-1-1,477,-19.696969985961914,0.8666666746139526,0.0
PART-1-1,478,-19.696969985961914,-2.066666603088379,0.0
PART-1-1,479,-22.727272033691406,0.8666666746139526,0.0
PART-1-1,480,-22.727272033691406,-2.066666603088379,0.0
PART-1-1,481,-25.75757598876953,0.8666666746139526,0.0
PART-1-1,482,-25.75757598876953,-2.066666603088379,0.0
PART-1-1,483,-28.787878036499023,0.8666666746139526,0.0
PART-1-1,484,-28.787878036499023,-2.066666603088379,0.0
PART-1-1,485,-31.81818199157715,0.8666666746139526,0.0
PART-1-1,486,-31.81818199157715,-2.066666603088379,0.0
PART-1-1,487,-34.84848403930664,0.8666666746139526,0.0
PART-1-1,488,-34.84848403930664,-2.066666603088379,0.0
PART-1-1,489,-37.878787994384766,0.8666666746139526,0.0
PART-1-1,490,-37.878787994384766,-2.066666603088379,0.0
PART-1-1,491,-40.90909194946289,0.8666666746139526,0.0
PART-1-1,492,-40.90909194946289,-2.066666603088379,0.0
PART-1-1,493,-43.93939208984375,0.8666666746139526,0.0
PART-1-1,494,-43.93939208984375,-2.066666603088379,0.0
PART-1-1,495,-46.969696044921875,0.8666666746139526,0.0
PART-1-1,496,-46.969696044921875,-2.066666603088379,0.0
PART-1-1,497,46.969696044921875,0.8666666746139526,5.0
PART-1-1,498,46.969696044921875,-2.066666603088379,5.0
PART-1-1,499,43.93939208984375,0.8666666746139526,5.0
PART-1-1,500,43.93939208984375,-2.066666603088379,5.0
PART-1-1,501,40.90909194946289,0.8666666746139526,5.0
PART-1-1,502,40.90909194946289,-2.066666603088379,5.0
PART-1-1,503,37.878787994384766,0.8666666746139526,5.0
PART-1-1,504,37.878787994384766,-2.066666603088379,5.0
PART-1-1,505,34.84848403930664,0.8666666746139526,5.0
PART-1-1,506,34.84848403930664,-2.066666603088379,5.0
PART-1-1,507,31.81818199157715,0.8666666746139526,5.0
PART-1-1,508,31.81818199157715,-2.066666603088379,5.0
PART-1-1,509,28.787878036499023,0.8666666746139526,5.0
PART-1-1,510,28.787878036499023,-2.066666603088379,5.0
PART-1-1,511,25.75757598876953,0.8666666746139526,5.0
PART-1-1,512,25.75757598876953,-2.066666603088379,5.0
PART-1-1,513,22.727272033691406,0.8666666746139526,5.0
PART-1-1,514,22.727272033691406,-2.066666603088379,5.0
PART-1-1,515,19.696969985961914,0.8666666746139526,5.0
PART-1-1,516,19.696969985961914,-2.066666603088379,5.0
PART-1-1,517,16.66666603088379,0.8666666746139526,5.0
PART-1-1,518,16.66666603088379,-2.066666603088379,5.0
PART-1-1,519,13.636363983154297,0.8666666746139526,5.0
PART-1-1,520,13.636363983154297,-2.066666603088379,5.0
PART-1-1,521,10.606060981750488,0.8666666746139526,5.0
PART-1-1,522,10.606060981750488,-2.066666603088379,5.0
PART-1-1,523,7.5757575035095215,0.8666666746139526,5.0
PART-1-1,524,7.5757575035095215,-2.066666603088379,5.0
PART-1-1,525,4.545454502105713,0.8666666746139526,5.0
PART-1-1,526,4.545454502105713,-2.066666603088379,5.0
PART-1-1,527,1.5151515007019043,0.8666666746139526,5.0
PART-1-1,528,1.5151515007019043,-2.066666603088379,5.0
PART-1-1,529,-1.5151515007019043,0.8666666746139526,5.0
PART-1-1,530,-1.5151515007019043,-2.066666603088379,5.0
PART-1-1,531,-4.545454502105713,0.8666666746139526,5.0
PART-1-1,532,-4.545454502105713,-2.066666603088379,5.0
PART-1-1,533,-7.5757575035095215,0.8666666746139526,5.0
PART-1-1,534,-7.5757575035095215,-2.066666603088379,5.0
PART-1-1,535,-10.606060981750488,0.8666666746139526,5.0
PART-1-1,536,-10.606060981750488,-2.066666603088379,5.0
PART-1-1,537,-13.636363983154297,0.8666666746139526,5.0
PART-1-1,538,-13.636363983154297,-2.066666603088379,5.0
PART-1-1,539,-16.66666603088379,0.8666666746139526,5.0
PART-1-1,540,-16.66666603088379,-2.066666603088379,5.0
PART-1-1,541,-19.696969985961914,0.8666666746139526,5.0
PART-1-1,542,-19.696969985961914,-2.066666603088379,5.0
PART-1-1,543,-22.727272033691406,0.8666666746139526,5.0
PART-1-1,544,-22.727272033691406,-2.066666603088379,5.0
PART-1-1,545,-25.75757598876953,0.8666666746139526,5.0
PART-1-1,546,-25.75757598876953,-2.066666603088379,5.0
PART-1-1,547,-28.787878036499023,0.8666666746139526,5.0
PART-1-1,548,-28.787878036499023,-2.066666603088379,5.0
PART-1-1,549,-31.81818199157715,0.8666666746139526,5.0
PART-1-1,550,-31.81818199157715,-2.066666603088379,5.0
PART-1-1,551,-34.84848403930664,0.8666666746139526,5.0
PART-1-1,552,-34.84848403930664,-2.066666603088379,5.0
PART-1-1,553,-37.878787994384766,0.8666666746139526,5.0
PART-1-1,554,-37.878787994384766,-2.066666603088379,5.0
PART-1-1,555,-40.90909194946289,0.8666666746139526,5.0
PART-1-1,556,-40.90909194946289,-2.066666603088379,5.0
PART-1-1,557,-43.93939208984375,0.8666666746139526,5.0
PART-1-1,558,-43.93939208984375,-2.066666603088379,5.0
PART-1-1,559,-46.969696044921875,0.8666666746139526,5.0
PART-1-1,560,-46.969696044921875,-2.066666603088379,5.0
PART-1-1,593,46.969696044921875,-5.0,2.5
PART-1-1,594,43.93939208984375,-5.0,2.5
PART-1-1,595,40.90909194946289,-5.0,2.5
PART-1-1,596,37.878787994384766,-5.0,2.5
PART-1-1,597,34.84848403930664,-5.0,2.5
PART-1-1,598,31.81818199157715,-5.0,2.5
PART-1-1,599,28.787878036499023,-5.0,2.5
PART-1-1,600,25.75757598876953,-5.0,2.5
PART-1-1,601,22.727272033691406,-5.0,2.5
PART-1-1,602,19.696969985961914,-5.0,2.5
PART-1-1,603,16.66666603088379,-5.0,2.5
PART-1-1,604,13.636363983154297,-5.0,2.5
PART-1-1,605,10.606060981750488,-5.0,2.5
PART-1-1,606,7.5757575035095215,-5.0,2.5
PART-1-1,607,4.545454502105713,-5.0,2.5
PART-1-1,608,1.5151515007019043,-5.0,2.5
PART-1-1,609,-1.5151515007019043,-5.0,2.5
PART-1-1,610,-4.545454502105713,-5.0,2.5
PART-1-1,611,-7.5757575035095215,-5.0,2.5
PART-1-1,612,-10.606060981750488,-5.0,2.5
PART-1-1,613,-13.636363983154297,-5.0,2.5
PART-1-1,614,-16.66666603088379,-5.0,2.5
PART-1-1,615,-19.696969985961914,-5.0,2.5
PART-1-1,616,-22.727272033691406,-5.0,2.5
PART-1-1,617,-25.75757598876953,-5.0,2.5
PART-1-1,618,-28.787878036499023,-5.0,2.5
PART-1-1,619,-31.81818199157715,-5.0,2.5
PART-1-1,620,-34.84848403930664,-5.0,2.5
PART-1-1,621,-37.878787994384766,-5.0,2.5
PART-1-1,622,-40.90909194946289,-5.0,2.5
PART-1-1,623,-43.93939208984375,-5.0,2.5
PART-1-1,624,-46.969696044921875,-5.0,2.5
PART-1-1,657,46.969696044921875,4.400000095367432,2.5
PART-1-1,658,43.93939208984375,4.400000095367432,2.5
PART-1-1,659,40.90909194946289,4.400000095367432,2.5
PART-1-1,660,37.878787994384766,4.400000095367432,2.5
PART-1-1,661,34.84848403930664,4.400000095367432,2.5
PART-1-1,662,31.81818199157715,4.400000095367432,2.5
PART-1-1,663,28.787878036499023,4.400000095367432,2.5
PART-1-1,664,25.75757598876953,4.400000095367432,2.5
PART-1-1,665,22.727272033691406,4.400000095367432,2.5
PART-1-1,666,19.696969985961914,4.400000095367432,2.5
PART-1-1,667,16.66666603088379,4.400000095367432,2.5
PART-1-1,668,13.636363983154297,4.400000095367432,2.5
PART-1-1,669,10.606060981750488,4.400000095367432,2.5
PART-1-1,670,7.5757575035095215,4.400000095367432,2.5
PART-1-1,671,4.545454502105713,4.400000095367432,2.5
PART-1-1,672,1.5151515007019043,4.400000095367432,2.5
PART-1-1,673,-1.5151515007019043,4.400000095367432,2.5
PART-1-1,674,-4.545454502105713,4.400000095367432,2.5
PART-1-1,675,-7.5757575035095215,4.400000095367432,2.5
PART-1-1,676,-10.606060981750488,4.400000095367432,2.5
PART-1-1,677,-13.636363983154297,4.400000095367432,2.5
PART-1-1,678,-16.66666603088379,4.400000095367432,2.5
PART-1-1,679,-19.696969985961914,4.400000095367432,2.5
PART-1-1,680,-22.727272033691406,4.400000095367432,2.5
PART-1-1,681,-25.75757598876953,4.400000095367432,2.5
PART-1-1,682,-28.787878036499023,4.400000095367432,2.5
PART-1-1,683,-31.81818199157715,4.400000095367432,2.5
PART-1-1,684,-34.84848403930664,4.400000095367432,2.5
PART-1-1,685,-37.878787994384766,4.400000095367432,2.5
PART-1-1,686,-40.90909194946289,4.400000095367432,2.5
